Prim,VTX,IDX,Position[0],Position[1],Position[2],Position[3],Diffuse,Specular,Fog,TexCoord0[0],TexCoord0[1],TexCoord0[2],TexCoord0[3],TexCoord1[0],TexCoord1[1],TexCoord1[2],TexCoord1[3],TexCoord2[0],TexCoord2[1],TexCoord2[2],TexCoord2[3]
80,242,66,-0.817,-0.956,4.650,5.644,"D3DCOLOR_ARGB(0xff,0xd3,0xd3,0xd3)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.383,0.493,0.418,44.709,0.383,0.493,0.418,44.709,0.789,0.137,-0.599,44.709
81,243,67,-0.855,-1.198,4.679,5.673,"D3DCOLOR_ARGB(0xff,0xce,0xce,0xce)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.376,0.677,0.418,44.709,0.376,0.677,0.418,44.709,0.791,0.089,-0.605,44.709
81,244,66,-0.817,-0.956,4.650,5.644,"D3DCOLOR_ARGB(0xff,0xd3,0xd3,0xd3)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.383,0.493,0.418,44.709,0.383,0.493,0.418,44.709,0.789,0.137,-0.599,44.709
81,245,72,-0.764,-1.208,4.721,5.714,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.284,0.695,0.418,44.709,0.284,0.695,0.418,44.709,-0.054,-0.139,-0.989,44.709
82,246,72,-0.764,-1.208,4.721,5.714,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.284,0.695,0.418,44.709,0.284,0.695,0.418,44.709,-0.054,-0.139,-0.989,44.709
82,247,73,-0.805,-1.508,4.758,5.751,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.255,0.947,0.418,44.709,0.255,0.947,0.418,44.709,0.217,-0.337,-0.916,44.709
82,248,67,-0.855,-1.198,4.679,5.673,"D3DCOLOR_ARGB(0xff,0xce,0xce,0xce)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.376,0.677,0.418,44.709,0.376,0.677,0.418,44.709,0.791,0.089,-0.605,44.709
83,249,68,-0.894,-1.541,4.714,5.708,"D3DCOLOR_ARGB(0xff,0xaf,0xaf,0xaf)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.357,0.955,0.418,44.709,0.357,0.955,0.418,44.709,0.852,-0.210,-0.480,44.709
83,250,67,-0.855,-1.198,4.679,5.673,"D3DCOLOR_ARGB(0xff,0xce,0xce,0xce)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.376,0.677,0.418,44.709,0.376,0.677,0.418,44.709,0.791,0.089,-0.605,44.709
83,251,73,-0.805,-1.508,4.758,5.751,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.255,0.947,0.418,44.709,0.255,0.947,0.418,44.709,0.217,-0.337,-0.916,44.709
84,252,74,-0.464,-0.765,4.667,5.661,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.168,0.305,0.418,44.709,0.168,0.305,0.418,44.709,-0.547,-0.528,-0.650,44.709
84,253,75,-0.543,-0.904,4.675,5.668,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.195,0.412,0.418,44.709,0.195,0.412,0.418,44.709,-0.411,-0.492,-0.768,44.709
84,254,69,-0.547,-0.563,4.657,5.651,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.255,0.204,0.418,44.709,0.255,0.204,0.418,44.709,-0.128,-0.273,-0.953,44.709
85,255,70,-0.639,-0.809,4.678,5.672,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.280,0.368,0.418,44.709,0.280,0.368,0.418,44.709,-0.066,-0.259,-0.964,44.709
85,256,69,-0.547,-0.563,4.657,5.651,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.255,0.204,0.418,44.709,0.255,0.204,0.418,44.709,-0.128,-0.273,-0.953,44.709
85,257,75,-0.543,-0.904,4.675,5.668,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.195,0.412,0.418,44.709,0.195,0.412,0.418,44.709,-0.411,-0.492,-0.768,44.709
86,258,75,-0.543,-0.904,4.675,5.668,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.195,0.412,0.418,44.709,0.195,0.412,0.418,44.709,-0.411,-0.492,-0.768,44.709
86,259,76,-0.580,-1.151,4.676,5.670,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.172,0.580,0.418,44.709,0.172,0.580,0.418,44.709,-0.796,-0.432,-0.424,44.709
86,260,70,-0.639,-0.809,4.678,5.672,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.280,0.368,0.418,44.709,0.280,0.368,0.418,44.709,-0.066,-0.259,-0.964,44.709
87,261,71,-0.720,-0.993,4.698,5.691,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.288,0.543,0.418,44.709,0.288,0.543,0.418,44.709,-0.103,-0.184,-0.978,44.709
87,262,70,-0.639,-0.809,4.678,5.672,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.280,0.368,0.418,44.709,0.280,0.368,0.418,44.709,-0.066,-0.259,-0.964,44.709
87,263,76,-0.580,-1.151,4.676,5.670,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.172,0.580,0.418,44.709,0.172,0.580,0.418,44.709,-0.796,-0.432,-0.424,44.709
88,264,76,-0.580,-1.151,4.676,5.670,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.172,0.580,0.418,44.709,0.172,0.580,0.418,44.709,-0.796,-0.432,-0.424,44.709
88,265,77,-0.641,-1.256,4.698,5.691,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.192,0.676,0.418,44.709,0.192,0.676,0.418,44.709,-0.613,-0.269,-0.743,44.709
88,266,71,-0.720,-0.993,4.698,5.691,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.288,0.543,0.418,44.709,0.288,0.543,0.418,44.709,-0.103,-0.184,-0.978,44.709
89,267,72,-0.764,-1.208,4.721,5.714,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.284,0.695,0.418,44.709,0.284,0.695,0.418,44.709,-0.054,-0.139,-0.989,44.709
89,268,71,-0.720,-0.993,4.698,5.691,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.288,0.543,0.418,44.709,0.288,0.543,0.418,44.709,-0.103,-0.184,-0.978,44.709
89,269,77,-0.641,-1.256,4.698,5.691,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.192,0.676,0.418,44.709,0.192,0.676,0.418,44.709,-0.613,-0.269,-0.743,44.709
90,270,77,-0.641,-1.256,4.698,5.691,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.192,0.676,0.418,44.709,0.192,0.676,0.418,44.709,-0.613,-0.269,-0.743,44.709
90,271,78,-0.714,-1.527,4.739,5.733,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.187,0.908,0.418,44.709,0.187,0.908,0.418,44.709,-0.598,-0.191,-0.778,44.709
90,272,72,-0.764,-1.208,4.721,5.714,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.284,0.695,0.418,44.709,0.284,0.695,0.418,44.709,-0.054,-0.139,-0.989,44.709
91,273,73,-0.805,-1.508,4.758,5.751,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.255,0.947,0.418,44.709,0.255,0.947,0.418,44.709,0.217,-0.337,-0.916,44.709
91,274,72,-0.764,-1.208,4.721,5.714,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.284,0.695,0.418,44.709,0.284,0.695,0.418,44.709,-0.054,-0.139,-0.989,44.709
91,275,78,-0.714,-1.527,4.739,5.733,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.187,0.908,0.418,44.709,0.187,0.908,0.418,44.709,-0.598,-0.191,-0.778,44.709
92,276,57,-0.702,-1.011,4.543,5.537,"D3DCOLOR_ARGB(0xff,0x88,0x88,0x88)","D3DCOLOR_ARGB(0xff,0x0d,0x0d,0x0d)",1.000,0.195,0.412,0.418,44.709,0.195,0.412,0.418,44.709,0.518,-0.043,0.854,44.709
92,277,79,-0.571,-0.994,4.534,5.527,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.107,0.378,0.418,44.709,0.107,0.378,0.418,44.709,0.235,-0.178,0.956,44.709
92,278,56,-0.662,-0.897,4.504,5.498,"D3DCOLOR_ARGB(0xff,0x9a,0x9a,0x9a)","D3DCOLOR_ARGB(0xff,0x11,0x11,0x11)",1.000,0.168,0.305,0.418,44.709,0.168,0.305,0.418,44.709,0.666,-0.029,0.745,44.709
93,279,80,-0.507,-1.070,4.594,5.587,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.031,0.443,0.418,44.709,0.031,0.443,0.418,44.709,-0.508,-0.391,0.767,44.709
93,280,59,-0.700,-1.240,4.590,5.583,"D3DCOLOR_ARGB(0xff,0x74,0x74,0x74)","D3DCOLOR_ARGB(0xff,0x0d,0x0d,0x0d)",1.000,0.172,0.580,0.418,44.709,0.172,0.580,0.418,44.709,0.192,0.083,0.978,44.709
93,281,81,-0.581,-1.237,4.625,5.618,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.066,0.588,0.418,44.709,0.066,0.588,0.418,44.709,-0.769,-0.261,0.584,44.709
94,282,59,-0.700,-1.240,4.590,5.583,"D3DCOLOR_ARGB(0xff,0x74,0x74,0x74)","D3DCOLOR_ARGB(0xff,0x0d,0x0d,0x0d)",1.000,0.172,0.580,0.418,44.709,0.172,0.580,0.418,44.709,0.192,0.083,0.978,44.709
94,283,82,-0.608,-1.080,4.555,5.548,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.123,0.443,0.418,44.709,0.123,0.443,0.418,44.709,0.042,-0.187,0.982,44.709
94,284,57,-0.702,-1.011,4.543,5.537,"D3DCOLOR_ARGB(0xff,0x88,0x88,0x88)","D3DCOLOR_ARGB(0xff,0x0d,0x0d,0x0d)",1.000,0.195,0.412,0.418,44.709,0.195,0.412,0.418,44.709,0.518,-0.043,0.854,44.709
95,285,81,-0.581,-1.237,4.625,5.618,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.066,0.588,0.418,44.709,0.066,0.588,0.418,44.709,-0.769,-0.261,0.584,44.709
95,286,83,-0.657,-1.402,4.600,5.593,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.140,0.701,0.418,44.709,0.140,0.701,0.418,44.709,-0.363,0.230,0.903,44.709
95,287,84,-0.612,-1.379,4.643,5.636,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.065,0.703,0.418,44.709,0.065,0.703,0.418,44.709,-0.904,-0.111,0.413,44.709
96,288,74,-0.464,-0.765,4.667,5.661,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.168,0.305,0.418,44.709,0.168,0.305,0.418,44.709,-0.547,-0.528,-0.650,44.709
96,289,85,-0.490,-1.023,4.655,5.648,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.123,0.443,0.418,44.709,0.123,0.443,0.418,44.709,-0.770,-0.606,-0.199,44.709
96,290,75,-0.543,-0.904,4.675,5.668,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.195,0.412,0.418,44.709,0.195,0.412,0.418,44.709,-0.411,-0.492,-0.768,44.709
97,291,81,-0.581,-1.237,4.625,5.618,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.066,0.588,0.418,44.709,0.066,0.588,0.418,44.709,-0.769,-0.261,0.584,44.709
97,292,85,-0.490,-1.023,4.655,5.648,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.123,0.443,0.418,44.709,0.123,0.443,0.418,44.709,-0.770,-0.606,-0.199,44.709
97,293,80,-0.507,-1.070,4.594,5.587,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.031,0.443,0.418,44.709,0.031,0.443,0.418,44.709,-0.508,-0.391,0.767,44.709
98,294,84,-0.612,-1.379,4.643,5.636,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.065,0.703,0.418,44.709,0.065,0.703,0.418,44.709,-0.904,-0.111,0.413,44.709
98,295,76,-0.580,-1.151,4.676,5.670,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.172,0.580,0.418,44.709,0.172,0.580,0.418,44.709,-0.796,-0.432,-0.424,44.709
98,296,81,-0.581,-1.237,4.625,5.618,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.066,0.588,0.418,44.709,0.066,0.588,0.418,44.709,-0.769,-0.261,0.584,44.709
99,297,76,-0.580,-1.151,4.676,5.670,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.172,0.580,0.418,44.709,0.172,0.580,0.418,44.709,-0.796,-0.432,-0.424,44.709
99,298,86,-0.581,-1.334,4.688,5.681,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.140,0.701,0.418,44.709,0.140,0.701,0.418,44.709,-0.973,-0.131,-0.188,44.709
99,299,77,-0.641,-1.256,4.698,5.691,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.192,0.676,0.418,44.709,0.192,0.676,0.418,44.709,-0.613,-0.269,-0.743,44.709
100,300,81,-0.581,-1.237,4.625,5.618,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.066,0.588,0.418,44.709,0.066,0.588,0.418,44.709,-0.769,-0.261,0.584,44.709
100,301,59,-0.700,-1.240,4.590,5.583,"D3DCOLOR_ARGB(0xff,0x74,0x74,0x74)","D3DCOLOR_ARGB(0xff,0x0d,0x0d,0x0d)",1.000,0.172,0.580,0.418,44.709,0.172,0.580,0.418,44.709,0.192,0.083,0.978,44.709
100,302,83,-0.657,-1.402,4.600,5.593,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.140,0.701,0.418,44.709,0.140,0.701,0.418,44.709,-0.363,0.230,0.903,44.709
101,303,59,-0.700,-1.240,4.590,5.583,"D3DCOLOR_ARGB(0xff,0x74,0x74,0x74)","D3DCOLOR_ARGB(0xff,0x0d,0x0d,0x0d)",1.000,0.172,0.580,0.418,44.709,0.172,0.580,0.418,44.709,0.192,0.083,0.978,44.709
101,304,61,-0.729,-1.349,4.600,5.594,"D3DCOLOR_ARGB(0xff,0xbd,0xbd,0xbd)","D3DCOLOR_ARGB(0xff,0x6e,0x6e,0x6e)",1.000,0.192,0.676,0.418,44.709,0.192,0.676,0.418,44.709,0.545,0.374,0.751,44.709
101,305,83,-0.657,-1.402,4.600,5.593,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.140,0.701,0.418,44.709,0.140,0.701,0.418,44.709,-0.363,0.230,0.903,44.709
102,306,80,-0.507,-1.070,4.594,5.587,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.031,0.443,0.418,44.709,0.031,0.443,0.418,44.709,-0.508,-0.391,0.767,44.709
102,307,82,-0.608,-1.080,4.555,5.548,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.123,0.443,0.418,44.709,0.123,0.443,0.418,44.709,0.042,-0.187,0.982,44.709
102,308,59,-0.700,-1.240,4.590,5.583,"D3DCOLOR_ARGB(0xff,0x74,0x74,0x74)","D3DCOLOR_ARGB(0xff,0x0d,0x0d,0x0d)",1.000,0.172,0.580,0.418,44.709,0.172,0.580,0.418,44.709,0.192,0.083,0.978,44.709
103,309,79,-0.571,-0.994,4.534,5.527,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.107,0.378,0.418,44.709,0.107,0.378,0.418,44.709,0.235,-0.178,0.956,44.709
103,310,57,-0.702,-1.011,4.543,5.537,"D3DCOLOR_ARGB(0xff,0x88,0x88,0x88)","D3DCOLOR_ARGB(0xff,0x0d,0x0d,0x0d)",1.000,0.195,0.412,0.418,44.709,0.195,0.412,0.418,44.709,0.518,-0.043,0.854,44.709
103,311,82,-0.608,-1.080,4.555,5.548,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.123,0.443,0.418,44.709,0.123,0.443,0.418,44.709,0.042,-0.187,0.982,44.709
104,312,76,-0.580,-1.151,4.676,5.670,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.172,0.580,0.418,44.709,0.172,0.580,0.418,44.709,-0.796,-0.432,-0.424,44.709
104,313,84,-0.612,-1.379,4.643,5.636,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.065,0.703,0.418,44.709,0.065,0.703,0.418,44.709,-0.904,-0.111,0.413,44.709
104,314,86,-0.581,-1.334,4.688,5.681,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.140,0.701,0.418,44.709,0.140,0.701,0.418,44.709,-0.973,-0.131,-0.188,44.709
105,315,75,-0.543,-0.904,4.675,5.668,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.195,0.412,0.418,44.709,0.195,0.412,0.418,44.709,-0.411,-0.492,-0.768,44.709
105,316,85,-0.490,-1.023,4.655,5.648,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.123,0.443,0.418,44.709,0.123,0.443,0.418,44.709,-0.770,-0.606,-0.199,44.709
105,317,76,-0.580,-1.151,4.676,5.670,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.172,0.580,0.418,44.709,0.172,0.580,0.418,44.709,-0.796,-0.432,-0.424,44.709
106,318,85,-0.490,-1.023,4.655,5.648,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.123,0.443,0.418,44.709,0.123,0.443,0.418,44.709,-0.770,-0.606,-0.199,44.709
106,319,81,-0.581,-1.237,4.625,5.618,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.066,0.588,0.418,44.709,0.066,0.588,0.418,44.709,-0.769,-0.261,0.584,44.709
106,320,76,-0.580,-1.151,4.676,5.670,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.172,0.580,0.418,44.709,0.172,0.580,0.418,44.709,-0.796,-0.432,-0.424,44.709
107,321,74,-0.464,-0.765,4.667,5.661,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.168,0.305,0.418,44.709,0.168,0.305,0.418,44.709,-0.547,-0.528,-0.650,44.709
107,322,87,-0.432,-0.913,4.638,5.632,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.107,0.378,0.418,44.709,0.107,0.378,0.418,44.709,-0.797,-0.504,-0.333,44.709
107,323,85,-0.490,-1.023,4.655,5.648,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.123,0.443,0.418,44.709,0.123,0.443,0.418,44.709,-0.770,-0.606,-0.199,44.709
108,324,88,-0.935,-1.594,4.651,5.644,"D3DCOLOR_ARGB(0xff,0xd6,0xd6,0xd6)","D3DCOLOR_ARGB(0xff,0x29,0x29,0x29)",1.000,0.234,0.885,0.418,44.709,0.234,0.885,0.418,44.709,0.921,0.205,0.332,44.709
108,325,89,-0.899,-1.729,4.649,5.643,"D3DCOLOR_ARGB(0xff,0xae,0xae,0xae)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.196,0.981,0.418,44.709,0.196,0.981,0.418,44.709,0.972,-0.228,0.062,44.709
108,326,90,-0.844,-1.615,4.628,5.621,"D3DCOLOR_ARGB(0xff,0xc0,0xc0,0xc0)","D3DCOLOR_ARGB(0xff,0x54,0x54,0x54)",1.000,0.187,0.908,0.418,44.709,0.187,0.908,0.418,44.709,0.659,0.294,0.693,44.709
109,327,91,-0.805,-1.508,4.758,5.751,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.255,0.948,0.418,44.709,0.255,0.948,0.418,44.709,0.217,-0.337,-0.916,44.709
109,328,78,-0.714,-1.527,4.739,5.733,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.187,0.908,0.418,44.709,0.187,0.908,0.418,44.709,-0.598,-0.191,-0.778,44.709
109,329,92,-0.757,-1.609,4.759,5.752,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.196,0.981,0.418,44.709,0.196,0.981,0.418,44.709,-0.088,-0.514,-0.853,44.709
110,330,89,-0.899,-1.729,4.649,5.643,"D3DCOLOR_ARGB(0xff,0xae,0xae,0xae)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.196,0.981,0.418,44.709,0.196,0.981,0.418,44.709,0.972,-0.228,0.062,44.709
110,331,93,-0.894,-1.541,4.714,5.708,"D3DCOLOR_ARGB(0xff,0xaf,0xaf,0xaf)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.311,0.953,0.418,44.709,0.311,0.953,0.418,44.709,0.852,-0.210,-0.480,44.709
110,332,94,-0.852,-1.700,4.718,5.712,"D3DCOLOR_ARGB(0xff,0x77,0x77,0x77)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.273,0.982,0.418,44.709,0.273,0.982,0.418,44.709,0.674,-0.542,-0.502,44.709
111,333,93,-0.894,-1.541,4.714,5.708,"D3DCOLOR_ARGB(0xff,0xaf,0xaf,0xaf)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.311,0.953,0.418,44.709,0.311,0.953,0.418,44.709,0.852,-0.210,-0.480,44.709
111,334,89,-0.899,-1.729,4.649,5.643,"D3DCOLOR_ARGB(0xff,0xae,0xae,0xae)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.196,0.981,0.418,44.709,0.196,0.981,0.418,44.709,0.972,-0.228,0.062,44.709
111,335,95,-0.935,-1.594,4.651,5.644,"D3DCOLOR_ARGB(0xff,0xd6,0xd6,0xd6)","D3DCOLOR_ARGB(0xff,0x29,0x29,0x29)",1.000,0.255,0.948,0.418,44.709,0.255,0.948,0.418,44.709,0.921,0.205,0.332,44.709
112,336,94,-0.852,-1.700,4.718,5.712,"D3DCOLOR_ARGB(0xff,0x77,0x77,0x77)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.273,0.982,0.418,44.709,0.273,0.982,0.418,44.709,0.674,-0.542,-0.502,44.709
112,337,91,-0.805,-1.508,4.758,5.751,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.255,0.948,0.418,44.709,0.255,0.948,0.418,44.709,0.217,-0.337,-0.916,44.709
