Prim,VTX,IDX,Position[0],Position[1],Position[2],Position[3],Diffuse,Specular,Fog,TexCoord0[0],TexCoord0[1],TexCoord0[2],TexCoord0[3],TexCoord1[0],TexCoord1[1],TexCoord1[2],TexCoord1[3],TexCoord2[0],TexCoord2[1],TexCoord2[2],TexCoord2[3]
81,245,23,0.355,-2.949,4.682,5.676,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.790,0.090,0.418,44.709,0.790,0.090,0.418,44.709,-0.812,-0.080,-0.578,44.709
82,246,26,0.073,-3.044,4.664,5.657,"D3DCOLOR_ARGB(0xff,0xba,0xba,0xba)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.677,0.116,0.418,44.709,0.677,0.116,0.418,44.709,0.760,-0.064,-0.647,44.709
82,247,29,0.030,-2.840,4.631,5.625,"D3DCOLOR_ARGB(0xff,0xef,0xef,0xef)","D3DCOLOR_ARGB(0xff,0x07,0x07,0x07)",1.000,0.644,0.018,0.418,44.709,0.644,0.018,0.418,44.709,0.712,0.446,-0.542,44.709
82,248,33,0.173,-2.965,4.687,5.681,"D3DCOLOR_ARGB(0xff,0x82,0x82,0x82)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.730,0.101,0.418,44.709,0.730,0.101,0.418,44.709,0.124,-0.074,-0.990,44.709
83,249,27,0.199,-3.144,4.756,5.750,"D3DCOLOR_ARGB(0xff,0x93,0x93,0x93)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.794,0.232,0.418,44.709,0.794,0.232,0.418,44.709,0.260,-0.031,-0.965,44.709
83,250,26,0.073,-3.044,4.664,5.657,"D3DCOLOR_ARGB(0xff,0xba,0xba,0xba)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.677,0.116,0.418,44.709,0.677,0.116,0.418,44.709,0.760,-0.064,-0.647,44.709
83,251,33,0.173,-2.965,4.687,5.681,"D3DCOLOR_ARGB(0xff,0x82,0x82,0x82)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.730,0.101,0.418,44.709,0.730,0.101,0.418,44.709,0.124,-0.074,-0.990,44.709
84,252,26,0.073,-3.044,4.664,5.657,"D3DCOLOR_ARGB(0xff,0xba,0xba,0xba)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.677,0.116,0.418,44.709,0.677,0.116,0.418,44.709,0.760,-0.064,-0.647,44.709
84,253,28,0.067,-3.361,4.724,5.717,"D3DCOLOR_ARGB(0xff,0xb7,0xb7,0xb7)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.697,0.266,0.418,44.709,0.697,0.266,0.418,44.709,0.932,-0.179,-0.316,44.709
84,254,30,0.073,-3.274,4.597,5.591,"D3DCOLOR_ARGB(0xff,0xbd,0xbd,0xbd)","D3DCOLOR_ARGB(0xff,0x02,0x02,0x02)",1.000,0.557,0.168,0.418,44.709,0.557,0.168,0.418,44.709,0.990,-0.112,0.088,44.709
85,255,22,0.407,-3.103,4.610,5.604,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.677,0.116,0.418,44.709,0.677,0.116,0.418,44.709,-0.841,0.110,0.529,44.709
85,256,23,0.355,-2.949,4.682,5.676,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.790,0.090,0.418,44.709,0.790,0.090,0.418,44.709,-0.812,-0.080,-0.578,44.709
85,257,57,0.432,-2.863,4.591,5.584,"D3DCOLOR_ARGB(0xff,0x6d,0x6d,0x6d)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.732,0.009,0.418,44.709,0.732,0.009,0.418,44.709,-0.728,0.656,0.197,44.709
86,258,41,0.164,-2.767,4.675,5.669,"D3DCOLOR_ARGB(0xff,0xa9,0xa9,0xa9)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.733,0.009,0.418,44.709,0.733,0.009,0.418,44.709,0.042,0.343,-0.939,44.709
86,259,29,0.030,-2.840,4.631,5.625,"D3DCOLOR_ARGB(0xff,0xef,0xef,0xef)","D3DCOLOR_ARGB(0xff,0x07,0x07,0x07)",1.000,0.644,0.018,0.418,44.709,0.644,0.018,0.418,44.709,0.712,0.446,-0.542,44.709
86,260,57,0.432,-2.863,4.591,5.584,"D3DCOLOR_ARGB(0xff,0x6d,0x6d,0x6d)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.732,0.009,0.418,44.709,0.732,0.009,0.418,44.709,-0.728,0.656,0.197,44.709
87,261,57,0.432,-2.863,4.591,5.584,"D3DCOLOR_ARGB(0xff,0x6d,0x6d,0x6d)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.732,0.009,0.418,44.709,0.732,0.009,0.418,44.709,-0.728,0.656,0.197,44.709
87,262,42,0.341,-2.760,4.670,5.663,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.803,0.008,0.418,44.709,0.803,0.008,0.418,44.709,-0.634,0.344,-0.693,44.709
87,263,41,0.164,-2.767,4.675,5.669,"D3DCOLOR_ARGB(0xff,0xa9,0xa9,0xa9)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.733,0.009,0.418,44.709,0.733,0.009,0.418,44.709,0.042,0.343,-0.939,44.709
88,264,32,0.242,-3.010,4.498,5.492,"D3DCOLOR_ARGB(0xff,0xc2,0xc2,0xc2)","D3DCOLOR_ARGB(0xff,0x4d,0x4d,0x4d)",1.000,0.480,0.048,0.418,44.709,0.480,0.048,0.418,44.709,-0.183,0.942,0.283,44.709
88,265,31,0.432,-2.863,4.591,5.584,"D3DCOLOR_ARGB(0xff,0x6d,0x6d,0x6d)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.644,0.018,0.418,44.709,0.644,0.018,0.418,44.709,-0.728,0.656,0.197,44.709
88,266,29,0.030,-2.840,4.631,5.625,"D3DCOLOR_ARGB(0xff,0xef,0xef,0xef)","D3DCOLOR_ARGB(0xff,0x07,0x07,0x07)",1.000,0.644,0.018,0.418,44.709,0.644,0.018,0.418,44.709,0.712,0.446,-0.542,44.709
89,267,29,0.030,-2.840,4.631,5.625,"D3DCOLOR_ARGB(0xff,0xef,0xef,0xef)","D3DCOLOR_ARGB(0xff,0x07,0x07,0x07)",1.000,0.644,0.018,0.418,44.709,0.644,0.018,0.418,44.709,0.712,0.446,-0.542,44.709
89,268,43,0.020,-3.036,4.537,5.530,"D3DCOLOR_ARGB(0xff,0xfc,0xfc,0xfc)","D3DCOLOR_ARGB(0xff,0x37,0x37,0x37)",1.000,0.480,0.048,0.418,44.709,0.480,0.048,0.418,44.709,0.841,0.514,-0.167,44.709
89,269,32,0.242,-3.010,4.498,5.492,"D3DCOLOR_ARGB(0xff,0xc2,0xc2,0xc2)","D3DCOLOR_ARGB(0xff,0x4d,0x4d,0x4d)",1.000,0.480,0.048,0.418,44.709,0.480,0.048,0.418,44.709,-0.183,0.942,0.283,44.709
90,270,58,0.374,-4.594,4.757,5.750,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.458,0.794,0.418,44.709,0.458,0.794,0.418,44.709,-0.685,0.500,0.530,44.709
90,271,59,0.258,-4.315,4.724,5.718,"D3DCOLOR_ARGB(0xff,0xd3,0xd3,0xd3)","D3DCOLOR_ARGB(0xff,0xc2,0xc2,0xc2)",1.000,0.468,0.662,0.418,44.709,0.468,0.662,0.418,44.709,0.338,0.714,0.614,44.709
90,272,60,0.249,-4.503,4.712,5.705,"D3DCOLOR_ARGB(0xff,0xe0,0xe0,0xe0)","D3DCOLOR_ARGB(0xff,0xe4,0xe4,0xe4)",1.000,0.406,0.727,0.418,44.709,0.406,0.727,0.418,44.709,0.275,0.850,0.450,44.709
91,273,61,0.444,-4.705,4.802,5.795,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.492,0.871,0.418,44.709,0.492,0.871,0.418,44.709,-0.836,0.299,0.460,44.709
91,274,62,0.496,-4.597,4.861,5.854,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.607,0.871,0.418,44.709,0.607,0.871,0.418,44.709,-0.877,0.163,0.453,44.709
91,275,63,0.432,-4.469,4.790,5.783,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.543,0.759,0.418,44.709,0.543,0.759,0.418,44.709,-0.738,0.296,0.607,44.709
92,276,59,0.258,-4.315,4.724,5.718,"D3DCOLOR_ARGB(0xff,0xd3,0xd3,0xd3)","D3DCOLOR_ARGB(0xff,0xc2,0xc2,0xc2)",1.000,0.468,0.662,0.418,44.709,0.468,0.662,0.418,44.709,0.338,0.714,0.614,44.709
92,277,64,0.179,-4.424,4.805,5.798,"D3DCOLOR_ARGB(0xff,0xec,0xec,0xec)","D3DCOLOR_ARGB(0xff,0x1d,0x1d,0x1d)",1.000,0.543,0.759,0.418,44.709,0.543,0.759,0.418,44.709,0.952,0.297,-0.067,44.709
92,278,65,0.192,-4.606,4.768,5.761,"D3DCOLOR_ARGB(0xff,0xf4,0xf4,0xf4)","D3DCOLOR_ARGB(0xff,0x2d,0x2d,0x2d)",1.000,0.458,0.794,0.418,44.709,0.458,0.794,0.418,44.709,0.910,0.403,-0.097,44.709
93,279,66,0.143,-4.689,4.812,5.805,"D3DCOLOR_ARGB(0xff,0xf0,0xf0,0xf0)","D3DCOLOR_ARGB(0xff,0x1e,0x1e,0x1e)",1.000,0.491,0.871,0.418,44.709,0.491,0.871,0.418,44.709,0.926,0.348,-0.145,44.709
93,280,65,0.192,-4.606,4.768,5.761,"D3DCOLOR_ARGB(0xff,0xf4,0xf4,0xf4)","D3DCOLOR_ARGB(0xff,0x2d,0x2d,0x2d)",1.000,0.458,0.794,0.418,44.709,0.458,0.794,0.418,44.709,0.910,0.403,-0.097,44.709
93,281,64,0.179,-4.424,4.805,5.798,"D3DCOLOR_ARGB(0xff,0xec,0xec,0xec)","D3DCOLOR_ARGB(0xff,0x1d,0x1d,0x1d)",1.000,0.543,0.759,0.418,44.709,0.543,0.759,0.418,44.709,0.952,0.297,-0.067,44.709
94,282,59,0.258,-4.315,4.724,5.718,"D3DCOLOR_ARGB(0xff,0xd3,0xd3,0xd3)","D3DCOLOR_ARGB(0xff,0xc2,0xc2,0xc2)",1.000,0.468,0.662,0.418,44.709,0.468,0.662,0.418,44.709,0.338,0.714,0.614,44.709
94,283,65,0.192,-4.606,4.768,5.761,"D3DCOLOR_ARGB(0xff,0xf4,0xf4,0xf4)","D3DCOLOR_ARGB(0xff,0x2d,0x2d,0x2d)",1.000,0.458,0.794,0.418,44.709,0.458,0.794,0.418,44.709,0.910,0.403,-0.097,44.709
94,284,60,0.249,-4.503,4.712,5.705,"D3DCOLOR_ARGB(0xff,0xe0,0xe0,0xe0)","D3DCOLOR_ARGB(0xff,0xe4,0xe4,0xe4)",1.000,0.406,0.727,0.418,44.709,0.406,0.727,0.418,44.709,0.275,0.850,0.450,44.709
95,285,66,0.143,-4.689,4.812,5.805,"D3DCOLOR_ARGB(0xff,0xf0,0xf0,0xf0)","D3DCOLOR_ARGB(0xff,0x1e,0x1e,0x1e)",1.000,0.491,0.871,0.418,44.709,0.491,0.871,0.418,44.709,0.926,0.348,-0.145,44.709
95,286,64,0.179,-4.424,4.805,5.798,"D3DCOLOR_ARGB(0xff,0xec,0xec,0xec)","D3DCOLOR_ARGB(0xff,0x1d,0x1d,0x1d)",1.000,0.543,0.759,0.418,44.709,0.543,0.759,0.418,44.709,0.952,0.297,-0.067,44.709
95,287,67,0.147,-4.557,4.880,5.873,"D3DCOLOR_ARGB(0xff,0xe6,0xe6,0xe6)","D3DCOLOR_ARGB(0xff,0x0c,0x0c,0x0c)",1.000,0.607,0.871,0.418,44.709,0.607,0.871,0.418,44.709,0.955,0.225,-0.194,44.709
96,288,59,0.258,-4.315,4.724,5.718,"D3DCOLOR_ARGB(0xff,0xd3,0xd3,0xd3)","D3DCOLOR_ARGB(0xff,0xc2,0xc2,0xc2)",1.000,0.468,0.662,0.418,44.709,0.468,0.662,0.418,44.709,0.338,0.714,0.614,44.709
96,289,58,0.374,-4.594,4.757,5.750,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.458,0.794,0.418,44.709,0.458,0.794,0.418,44.709,-0.685,0.500,0.530,44.709
96,290,63,0.432,-4.469,4.790,5.783,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.543,0.759,0.418,44.709,0.543,0.759,0.418,44.709,-0.738,0.296,0.607,44.709
97,291,63,0.432,-4.469,4.790,5.783,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.543,0.759,0.418,44.709,0.543,0.759,0.418,44.709,-0.738,0.296,0.607,44.709
97,292,58,0.374,-4.594,4.757,5.750,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.458,0.794,0.418,44.709,0.458,0.794,0.418,44.709,-0.685,0.500,0.530,44.709
97,293,61,0.444,-4.705,4.802,5.795,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.492,0.871,0.418,44.709,0.492,0.871,0.418,44.709,-0.836,0.299,0.460,44.709
98,294,60,0.249,-4.503,4.712,5.705,"D3DCOLOR_ARGB(0xff,0xe0,0xe0,0xe0)","D3DCOLOR_ARGB(0xff,0xe4,0xe4,0xe4)",1.000,0.406,0.727,0.418,44.709,0.406,0.727,0.418,44.709,0.275,0.850,0.450,44.709
98,295,65,0.192,-4.606,4.768,5.761,"D3DCOLOR_ARGB(0xff,0xf4,0xf4,0xf4)","D3DCOLOR_ARGB(0xff,0x2d,0x2d,0x2d)",1.000,0.458,0.794,0.418,44.709,0.458,0.794,0.418,44.709,0.910,0.403,-0.097,44.709
98,296,68,0.173,-4.758,4.706,5.699,"D3DCOLOR_ARGB(0xff,0xfd,0xfd,0xfd)","D3DCOLOR_ARGB(0xff,0x4b,0x4b,0x4b)",1.000,0.341,0.811,0.418,44.709,0.341,0.811,0.418,44.709,0.844,0.528,-0.098,44.709
99,297,68,0.173,-4.758,4.706,5.699,"D3DCOLOR_ARGB(0xff,0xfd,0xfd,0xfd)","D3DCOLOR_ARGB(0xff,0x4b,0x4b,0x4b)",1.000,0.341,0.811,0.418,44.709,0.341,0.811,0.418,44.709,0.844,0.528,-0.098,44.709
99,298,69,0.229,-4.704,4.680,5.674,"D3DCOLOR_ARGB(0xff,0xdd,0xdd,0xdd)","D3DCOLOR_ARGB(0xff,0xdc,0xdc,0xdc)",1.000,0.318,0.788,0.418,44.709,0.318,0.788,0.418,44.709,0.266,0.834,0.484,44.709
99,299,60,0.249,-4.503,4.712,5.705,"D3DCOLOR_ARGB(0xff,0xe0,0xe0,0xe0)","D3DCOLOR_ARGB(0xff,0xe4,0xe4,0xe4)",1.000,0.406,0.727,0.418,44.709,0.406,0.727,0.418,44.709,0.275,0.850,0.450,44.709
100,300,70,0.115,-4.839,4.733,5.727,"D3DCOLOR_ARGB(0xff,0xfc,0xfc,0xfc)","D3DCOLOR_ARGB(0xff,0x34,0x34,0x34)",1.000,0.350,0.872,0.418,44.709,0.350,0.872,0.418,44.709,0.825,0.520,-0.220,44.709
100,301,68,0.173,-4.758,4.706,5.699,"D3DCOLOR_ARGB(0xff,0xfd,0xfd,0xfd)","D3DCOLOR_ARGB(0xff,0x4b,0x4b,0x4b)",1.000,0.341,0.811,0.418,44.709,0.341,0.811,0.418,44.709,0.844,0.528,-0.098,44.709
100,302,65,0.192,-4.606,4.768,5.761,"D3DCOLOR_ARGB(0xff,0xf4,0xf4,0xf4)","D3DCOLOR_ARGB(0xff,0x2d,0x2d,0x2d)",1.000,0.458,0.794,0.418,44.709,0.458,0.794,0.418,44.709,0.910,0.403,-0.097,44.709
101,303,65,0.192,-4.606,4.768,5.761,"D3DCOLOR_ARGB(0xff,0xf4,0xf4,0xf4)","D3DCOLOR_ARGB(0xff,0x2d,0x2d,0x2d)",1.000,0.458,0.794,0.418,44.709,0.458,0.794,0.418,44.709,0.910,0.403,-0.097,44.709
101,304,66,0.143,-4.689,4.812,5.805,"D3DCOLOR_ARGB(0xff,0xf0,0xf0,0xf0)","D3DCOLOR_ARGB(0xff,0x1e,0x1e,0x1e)",1.000,0.491,0.871,0.418,44.709,0.491,0.871,0.418,44.709,0.926,0.348,-0.145,44.709
101,305,70,0.115,-4.839,4.733,5.727,"D3DCOLOR_ARGB(0xff,0xfc,0xfc,0xfc)","D3DCOLOR_ARGB(0xff,0x34,0x34,0x34)",1.000,0.350,0.872,0.418,44.709,0.350,0.872,0.418,44.709,0.825,0.520,-0.220,44.709
102,306,71,0.322,-4.744,4.701,5.694,"D3DCOLOR_ARGB(0xff,0x77,0x77,0x77)","D3DCOLOR_ARGB(0xff,0x05,0x05,0x05)",1.000,0.341,0.811,0.418,44.709,0.341,0.811,0.418,44.709,-0.566,0.657,0.499,44.709
102,307,58,0.374,-4.594,4.757,5.750,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.458,0.794,0.418,44.709,0.458,0.794,0.418,44.709,-0.685,0.500,0.530,44.709
102,308,60,0.249,-4.503,4.712,5.705,"D3DCOLOR_ARGB(0xff,0xe0,0xe0,0xe0)","D3DCOLOR_ARGB(0xff,0xe4,0xe4,0xe4)",1.000,0.406,0.727,0.418,44.709,0.406,0.727,0.418,44.709,0.275,0.850,0.450,44.709
103,309,60,0.249,-4.503,4.712,5.705,"D3DCOLOR_ARGB(0xff,0xe0,0xe0,0xe0)","D3DCOLOR_ARGB(0xff,0xe4,0xe4,0xe4)",1.000,0.406,0.727,0.418,44.709,0.406,0.727,0.418,44.709,0.275,0.850,0.450,44.709
103,310,69,0.229,-4.704,4.680,5.674,"D3DCOLOR_ARGB(0xff,0xdd,0xdd,0xdd)","D3DCOLOR_ARGB(0xff,0xdc,0xdc,0xdc)",1.000,0.318,0.788,0.418,44.709,0.318,0.788,0.418,44.709,0.266,0.834,0.484,44.709
103,311,71,0.322,-4.744,4.701,5.694,"D3DCOLOR_ARGB(0xff,0x77,0x77,0x77)","D3DCOLOR_ARGB(0xff,0x05,0x05,0x05)",1.000,0.341,0.811,0.418,44.709,0.341,0.811,0.418,44.709,-0.566,0.657,0.499,44.709
104,312,72,0.423,-4.862,4.721,5.715,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.351,0.872,0.418,44.709,0.351,0.872,0.418,44.709,-0.741,0.580,0.338,44.709
104,313,61,0.444,-4.705,4.802,5.795,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.492,0.871,0.418,44.709,0.492,0.871,0.418,44.709,-0.836,0.299,0.460,44.709
104,314,58,0.374,-4.594,4.757,5.750,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.458,0.794,0.418,44.709,0.458,0.794,0.418,44.709,-0.685,0.500,0.530,44.709
105,315,58,0.374,-4.594,4.757,5.750,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.458,0.794,0.418,44.709,0.458,0.794,0.418,44.709,-0.685,0.500,0.530,44.709
105,316,71,0.322,-4.744,4.701,5.694,"D3DCOLOR_ARGB(0xff,0x77,0x77,0x77)","D3DCOLOR_ARGB(0xff,0x05,0x05,0x05)",1.000,0.341,0.811,0.418,44.709,0.341,0.811,0.418,44.709,-0.566,0.657,0.499,44.709
105,317,72,0.423,-4.862,4.721,5.715,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.351,0.872,0.418,44.709,0.351,0.872,0.418,44.709,-0.741,0.580,0.338,44.709
106,318,73,0.155,-3.293,4.560,5.553,"D3DCOLOR_ARGB(0xff,0x7c,0x7c,0x7c)","D3DCOLOR_ARGB(0xff,0x0a,0x0a,0x0a)",1.000,0.557,0.167,0.418,44.709,0.557,0.167,0.418,44.709,0.269,0.081,0.960,44.709
106,319,74,0.199,-3.549,4.616,5.609,"D3DCOLOR_ARGB(0xff,0x83,0x83,0x83)","D3DCOLOR_ARGB(0xff,0x03,0x03,0x03)",1.000,0.592,0.281,0.418,44.709,0.592,0.281,0.418,44.709,0.597,-0.163,0.785,44.709
106,320,11,0.320,-3.491,4.619,5.613,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.592,0.281,0.418,44.709,0.592,0.281,0.418,44.709,-0.291,0.021,0.956,44.709
107,321,11,0.320,-3.491,4.619,5.613,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.592,0.281,0.418,44.709,0.592,0.281,0.418,44.709,-0.291,0.021,0.956,44.709
107,322,21,0.267,-3.263,4.566,5.560,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.557,0.167,0.418,44.709,0.557,0.167,0.418,44.709,-0.489,0.092,0.868,44.709
107,323,73,0.155,-3.293,4.560,5.553,"D3DCOLOR_ARGB(0xff,0x7c,0x7c,0x7c)","D3DCOLOR_ARGB(0xff,0x0a,0x0a,0x0a)",1.000,0.557,0.167,0.418,44.709,0.557,0.167,0.418,44.709,0.269,0.081,0.960,44.709
108,324,75,0.073,-3.274,4.597,5.591,"D3DCOLOR_ARGB(0xff,0xbd,0xbd,0xbd)","D3DCOLOR_ARGB(0xff,0x02,0x02,0x02)",1.000,0.557,0.167,0.418,44.709,0.557,0.167,0.418,44.709,0.990,-0.112,0.088,44.709
108,325,76,0.112,-3.496,4.655,5.648,"D3DCOLOR_ARGB(0xff,0xa7,0xa7,0xa7)","D3DCOLOR_ARGB(0xff,0x01,0x01,0x01)",1.000,0.592,0.281,0.418,44.709,0.592,0.281,0.418,44.709,0.932,-0.217,0.292,44.709
108,326,74,0.199,-3.549,4.616,5.609,"D3DCOLOR_ARGB(0xff,0x83,0x83,0x83)","D3DCOLOR_ARGB(0xff,0x03,0x03,0x03)",1.000,0.592,0.281,0.418,44.709,0.592,0.281,0.418,44.709,0.597,-0.163,0.785,44.709
109,327,74,0.199,-3.549,4.616,5.609,"D3DCOLOR_ARGB(0xff,0x83,0x83,0x83)","D3DCOLOR_ARGB(0xff,0x03,0x03,0x03)",1.000,0.592,0.281,0.418,44.709,0.592,0.281,0.418,44.709,0.597,-0.163,0.785,44.709
109,328,73,0.155,-3.293,4.560,5.553,"D3DCOLOR_ARGB(0xff,0x7c,0x7c,0x7c)","D3DCOLOR_ARGB(0xff,0x0a,0x0a,0x0a)",1.000,0.557,0.167,0.418,44.709,0.557,0.167,0.418,44.709,0.269,0.081,0.960,44.709
109,329,75,0.073,-3.274,4.597,5.591,"D3DCOLOR_ARGB(0xff,0xbd,0xbd,0xbd)","D3DCOLOR_ARGB(0xff,0x02,0x02,0x02)",1.000,0.557,0.167,0.418,44.709,0.557,0.167,0.418,44.709,0.990,-0.112,0.088,44.709
110,330,77,0.312,-3.346,4.580,5.574,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.107,0.196,0.418,44.709,0.107,0.196,0.418,44.709,-0.307,0.142,0.941,44.709
110,331,78,0.373,-3.606,4.642,5.635,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.156,0.354,0.418,44.709,0.156,0.354,0.418,44.709,-0.330,0.128,0.935,44.709
110,332,79,0.425,-3.115,4.609,5.603,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.256,0.088,0.418,44.709,0.256,0.088,0.418,44.709,-0.858,0.202,0.471,44.709
111,333,80,0.086,-3.371,4.625,5.619,"D3DCOLOR_ARGB(0xff,0xc2,0xc2,0xc2)","D3DCOLOR_ARGB(0xff,0x0a,0x0a,0x0a)",1.000,0.107,0.196,0.418,44.709,0.107,0.196,0.418,44.709,0.960,-0.008,0.282,44.709
111,334,81,0.040,-3.265,4.716,5.709,"D3DCOLOR_ARGB(0xff,0xca,0xca,0xca)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.274,0.207,0.418,44.709,0.274,0.207,0.418,44.709,0.883,0.002,-0.470,44.709
111,335,82,0.096,-3.597,4.688,5.682,"D3DCOLOR_ARGB(0xff,0xba,0xba,0xba)","D3DCOLOR_ARGB(0xff,0x03,0x03,0x03)",1.000,0.156,0.354,0.418,44.709,0.156,0.354,0.418,44.709,0.976,-0.106,0.190,44.709
112,336,79,0.425,-3.115,4.609,5.603,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.256,0.088,0.418,44.709,0.256,0.088,0.418,44.709,-0.858,0.202,0.471,44.709
112,337,78,0.373,-3.606,4.642,5.635,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.156,0.354,0.418,44.709,0.156,0.354,0.418,44.709,-0.330,0.128,0.935,44.709
112,338,83,0.465,-3.278,4.644,5.637,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.274,0.207,0.418,44.709,0.274,0.207,0.418,44.709,-0.845,0.205,0.494,44.709
113,339,84,0.045,-3.101,4.672,5.666,"D3DCOLOR_ARGB(0xff,0xd4,0xd4,0xd4)","D3DCOLOR_ARGB(0xff,0x01,0x01,0x01)",1.000,0.256,0.088,0.418,44.709,0.256,0.088,0.418,44.709,0.892,0.084,-0.443,44.709
113,340,81,0.040,-3.265,4.716,5.709,"D3DCOLOR_ARGB(0xff,0xca,0xca,0xca)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.274,0.207,0.418,44.709,0.274,0.207,0.418,44.709,0.883,0.002,-0.470,44.709
113,341,80,0.086,-3.371,4.625,5.619,"D3DCOLOR_ARGB(0xff,0xc2,0xc2,0xc2)","D3DCOLOR_ARGB(0xff,0x0a,0x0a,0x0a)",1.000,0.107,0.196,0.418,44.709,0.107,0.196,0.418,44.709,0.960,-0.008,0.282,44.709
