Prim,VTX,IDX,Position[0],Position[1],Position[2],Position[3],Diffuse,Specular,Fog,TexCoord0[0],TexCoord0[1],TexCoord0[2],TexCoord0[3],TexCoord1[0],TexCoord1[1],TexCoord1[2],TexCoord1[3],TexCoord2[0],TexCoord2[1],TexCoord2[2],TexCoord2[3]
32,96,2,0.034,0.797,4.207,5.201,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.745,0.283,0.418,44.709,0.745,0.283,0.418,44.709,-0.586,0.168,-0.793,44.709
32,97,1,0.144,0.715,4.165,5.159,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.635,0.296,0.418,44.709,0.635,0.296,0.418,44.709,-0.987,0.158,-0.032,44.709
32,98,12,0.129,0.547,4.199,5.193,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.636,0.440,0.418,44.709,0.636,0.440,0.418,44.709,-0.958,0.138,-0.251,44.709
33,99,10,0.002,0.423,4.058,5.052,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.198,0.363,0.418,44.709,0.198,0.363,0.418,44.709,-0.473,0.054,0.879,44.709
33,100,25,0.001,0.408,4.061,5.055,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.199,0.376,0.418,44.709,0.199,0.376,0.418,44.709,-0.469,-0.065,0.881,44.709
33,101,15,0.080,0.310,4.126,5.120,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.350,0.496,0.418,44.709,0.350,0.496,0.418,44.709,-0.694,0.043,0.719,44.709
34,102,15,0.080,0.310,4.126,5.120,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.350,0.496,0.418,44.709,0.350,0.496,0.418,44.709,-0.694,0.043,0.719,44.709
34,103,6,0.071,0.486,4.084,5.078,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.319,0.353,0.418,44.709,0.319,0.353,0.418,44.709,-0.704,0.074,0.706,44.709
34,104,10,0.002,0.423,4.058,5.052,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.198,0.363,0.418,44.709,0.198,0.363,0.418,44.709,-0.473,0.054,0.879,44.709
35,105,26,0.000,0.217,4.102,5.096,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.215,0.527,0.418,44.709,0.215,0.527,0.418,44.709,-0.430,0.117,0.895,44.709
35,106,27,0.045,0.001,4.130,5.124,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.219,0.711,0.418,44.709,0.219,0.711,0.418,44.709,-0.372,0.209,0.904,44.709
35,107,19,0.126,0.160,4.156,5.150,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.383,0.626,0.418,44.709,0.383,0.626,0.418,44.709,-0.655,0.276,0.703,44.709
36,108,19,0.126,0.160,4.156,5.150,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.383,0.626,0.418,44.709,0.383,0.626,0.418,44.709,-0.655,0.276,0.703,44.709
36,109,15,0.080,0.310,4.126,5.120,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.350,0.496,0.418,44.709,0.350,0.496,0.418,44.709,-0.694,0.043,0.719,44.709
36,110,26,0.000,0.217,4.102,5.096,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.215,0.527,0.418,44.709,0.215,0.527,0.418,44.709,-0.430,0.117,0.895,44.709
37,111,11,-0.098,0.401,4.040,5.035,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.096,0.355,0.418,44.709,0.096,0.355,0.418,44.709,0.072,0.030,0.997,44.709
37,112,28,-0.097,0.380,4.044,5.038,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.096,0.373,0.418,44.709,0.096,0.373,0.418,44.709,0.055,0.030,0.998,44.709
37,113,10,0.002,0.423,4.058,5.052,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.198,0.363,0.418,44.709,0.198,0.363,0.418,44.709,-0.473,0.054,0.879,44.709
38,114,29,-0.079,0.187,4.083,5.077,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.119,0.538,0.418,44.709,0.119,0.538,0.418,44.709,-0.138,0.129,0.982,44.709
38,115,30,-0.053,-0.090,4.124,5.118,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.116,0.760,0.418,44.709,0.116,0.760,0.418,44.709,-0.104,0.136,0.985,44.709
38,116,27,0.045,0.001,4.130,5.124,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.219,0.711,0.418,44.709,0.219,0.711,0.418,44.709,-0.372,0.209,0.904,44.709
39,117,27,0.045,0.001,4.130,5.124,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.219,0.711,0.418,44.709,0.219,0.711,0.418,44.709,-0.372,0.209,0.904,44.709
39,118,26,0.000,0.217,4.102,5.096,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.215,0.527,0.418,44.709,0.215,0.527,0.418,44.709,-0.430,0.117,0.895,44.709
39,119,29,-0.079,0.187,4.083,5.077,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.119,0.538,0.418,44.709,0.119,0.538,0.418,44.709,-0.138,0.129,0.982,44.709
40,120,31,-0.175,0.315,4.063,5.057,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.025,0.423,0.418,44.709,0.025,0.423,0.418,44.709,0.073,0.038,0.997,44.709
40,121,11,-0.098,0.401,4.040,5.035,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.096,0.355,0.418,44.709,0.096,0.355,0.418,44.709,0.072,0.030,0.997,44.709
40,122,20,-0.203,0.375,4.048,5.043,"D3DCOLOR_ARGB(0xff,0x9d,0x9d,0x9d)","D3DCOLOR_ARGB(0xff,0x27,0x27,0x27)",1.000,0.009,0.369,0.418,44.709,0.009,0.369,0.418,44.709,0.591,0.068,0.804,44.709
41,123,30,-0.053,-0.090,4.124,5.118,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.116,0.760,0.418,44.709,0.116,0.760,0.418,44.709,-0.104,0.136,0.985,44.709
41,124,29,-0.079,0.187,4.083,5.077,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.119,0.538,0.418,44.709,0.119,0.538,0.418,44.709,-0.138,0.129,0.982,44.709
41,125,32,-0.113,0.175,4.083,5.077,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.094,0.544,0.418,44.709,0.094,0.544,0.418,44.709,-0.032,0.127,0.991,44.709
42,126,32,-0.113,0.175,4.083,5.077,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.094,0.544,0.418,44.709,0.094,0.544,0.418,44.709,-0.032,0.127,0.991,44.709
42,127,33,-0.131,-0.185,4.126,5.120,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.041,0.820,0.418,44.709,0.041,0.820,0.418,44.709,-0.115,0.152,0.982,44.709
42,128,30,-0.053,-0.090,4.124,5.118,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.116,0.760,0.418,44.709,0.116,0.760,0.418,44.709,-0.104,0.136,0.985,44.709
43,129,34,-0.083,0.259,4.072,5.066,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.119,0.480,0.418,44.709,0.119,0.480,0.418,44.709,-0.139,0.106,0.985,44.709
43,130,35,-0.079,0.330,4.063,5.057,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.128,0.424,0.418,44.709,0.128,0.424,0.418,44.709,-0.151,0.059,0.987,44.709
43,131,36,-0.109,0.253,4.072,5.066,"D3DCOLOR_ARGB(0xff,0x6c,0x6c,0x6c)","D3DCOLOR_ARGB(0xff,0x0e,0x0e,0x0e)",1.000,0.102,0.482,0.418,44.709,0.102,0.482,0.418,44.709,0.064,0.117,0.991,44.709
44,132,35,-0.079,0.330,4.063,5.057,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.128,0.424,0.418,44.709,0.128,0.424,0.418,44.709,-0.151,0.059,0.987,44.709
44,133,34,-0.083,0.259,4.072,5.066,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.119,0.480,0.418,44.709,0.119,0.480,0.418,44.709,-0.139,0.106,0.985,44.709
44,134,26,0.000,0.217,4.102,5.096,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.215,0.527,0.418,44.709,0.215,0.527,0.418,44.709,-0.430,0.117,0.895,44.709
45,135,26,0.000,0.217,4.102,5.096,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.215,0.527,0.418,44.709,0.215,0.527,0.418,44.709,-0.430,0.117,0.895,44.709
45,136,25,0.001,0.408,4.061,5.055,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.199,0.376,0.418,44.709,0.199,0.376,0.418,44.709,-0.469,-0.065,0.881,44.709
45,137,35,-0.079,0.330,4.063,5.057,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.128,0.424,0.418,44.709,0.128,0.424,0.418,44.709,-0.151,0.059,0.987,44.709
46,138,25,0.001,0.408,4.061,5.055,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.199,0.376,0.418,44.709,0.199,0.376,0.418,44.709,-0.469,-0.065,0.881,44.709
46,139,26,0.000,0.217,4.102,5.096,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.215,0.527,0.418,44.709,0.215,0.527,0.418,44.709,-0.430,0.117,0.895,44.709
46,140,15,0.080,0.310,4.126,5.120,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.350,0.496,0.418,44.709,0.350,0.496,0.418,44.709,-0.694,0.043,0.719,44.709
47,141,29,-0.079,0.187,4.083,5.077,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.119,0.538,0.418,44.709,0.119,0.538,0.418,44.709,-0.138,0.129,0.982,44.709
47,142,36,-0.109,0.253,4.072,5.066,"D3DCOLOR_ARGB(0xff,0x6c,0x6c,0x6c)","D3DCOLOR_ARGB(0xff,0x0e,0x0e,0x0e)",1.000,0.102,0.482,0.418,44.709,0.102,0.482,0.418,44.709,0.064,0.117,0.991,44.709
47,143,32,-0.113,0.175,4.083,5.077,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.094,0.544,0.418,44.709,0.094,0.544,0.418,44.709,-0.032,0.127,0.991,44.709
48,144,29,-0.079,0.187,4.083,5.077,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.119,0.538,0.418,44.709,0.119,0.538,0.418,44.709,-0.138,0.129,0.982,44.709
48,145,34,-0.083,0.259,4.072,5.066,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.119,0.480,0.418,44.709,0.119,0.480,0.418,44.709,-0.139,0.106,0.985,44.709
48,146,36,-0.109,0.253,4.072,5.066,"D3DCOLOR_ARGB(0xff,0x6c,0x6c,0x6c)","D3DCOLOR_ARGB(0xff,0x0e,0x0e,0x0e)",1.000,0.102,0.482,0.418,44.709,0.102,0.482,0.418,44.709,0.064,0.117,0.991,44.709
49,147,34,-0.083,0.259,4.072,5.066,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.119,0.480,0.418,44.709,0.119,0.480,0.418,44.709,-0.139,0.106,0.985,44.709
49,148,29,-0.079,0.187,4.083,5.077,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.119,0.538,0.418,44.709,0.119,0.538,0.418,44.709,-0.138,0.129,0.982,44.709
49,149,26,0.000,0.217,4.102,5.096,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.215,0.527,0.418,44.709,0.215,0.527,0.418,44.709,-0.430,0.117,0.895,44.709
50,150,37,-0.200,0.304,4.061,5.055,"D3DCOLOR_ARGB(0xff,0xa7,0xa7,0xa7)","D3DCOLOR_ARGB(0xff,0x3b,0x3b,0x3b)",1.000,0.009,0.427,0.418,44.709,0.009,0.427,0.418,44.709,0.589,0.154,0.794,44.709
50,151,38,-0.204,0.196,4.072,5.066,"D3DCOLOR_ARGB(0xff,0xae,0xae,0xae)","D3DCOLOR_ARGB(0xff,0x4c,0x4c,0x4c)",1.000,0.007,0.510,0.418,44.709,0.007,0.510,0.418,44.709,0.584,0.218,0.782,44.709
50,152,39,-0.186,0.201,4.074,5.068,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.017,0.509,0.418,44.709,0.017,0.509,0.418,44.709,-0.079,0.206,0.975,44.709
51,153,28,-0.097,0.380,4.044,5.038,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.096,0.373,0.418,44.709,0.096,0.373,0.418,44.709,0.055,0.030,0.998,44.709
51,154,11,-0.098,0.401,4.040,5.035,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.096,0.355,0.418,44.709,0.096,0.355,0.418,44.709,0.072,0.030,0.997,44.709
51,155,31,-0.175,0.315,4.063,5.057,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.025,0.423,0.418,44.709,0.025,0.423,0.418,44.709,0.073,0.038,0.997,44.709
52,156,20,-0.203,0.375,4.048,5.043,"D3DCOLOR_ARGB(0xff,0x9d,0x9d,0x9d)","D3DCOLOR_ARGB(0xff,0x27,0x27,0x27)",1.000,0.009,0.369,0.418,44.709,0.009,0.369,0.418,44.709,0.591,0.068,0.804,44.709
52,157,37,-0.200,0.304,4.061,5.055,"D3DCOLOR_ARGB(0xff,0xa7,0xa7,0xa7)","D3DCOLOR_ARGB(0xff,0x3b,0x3b,0x3b)",1.000,0.009,0.427,0.418,44.709,0.009,0.427,0.418,44.709,0.589,0.154,0.794,44.709
52,158,31,-0.175,0.315,4.063,5.057,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.025,0.423,0.418,44.709,0.025,0.423,0.418,44.709,0.073,0.038,0.997,44.709
53,159,31,-0.175,0.315,4.063,5.057,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.025,0.423,0.418,44.709,0.025,0.423,0.418,44.709,0.073,0.038,0.997,44.709
53,160,37,-0.200,0.304,4.061,5.055,"D3DCOLOR_ARGB(0xff,0xa7,0xa7,0xa7)","D3DCOLOR_ARGB(0xff,0x3b,0x3b,0x3b)",1.000,0.009,0.427,0.418,44.709,0.009,0.427,0.418,44.709,0.589,0.154,0.794,44.709
53,161,39,-0.186,0.201,4.074,5.068,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.017,0.509,0.418,44.709,0.017,0.509,0.418,44.709,-0.079,0.206,0.975,44.709
54,162,40,-0.153,0.087,4.134,5.128,"D3DCOLOR_ARGB(0xff,0x6d,0x6d,0x6d)","D3DCOLOR_ARGB(0xff,0x01,0x01,0x01)",1.000,0.807,0.295,0.418,44.709,0.807,0.295,0.418,44.709,0.545,-0.312,0.778,44.709
54,163,41,-0.100,0.081,4.126,5.121,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.833,0.277,0.418,44.709,0.833,0.277,0.418,44.709,-0.041,-0.408,0.912,44.709
54,164,42,-0.126,0.169,4.110,5.104,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.791,0.225,0.418,44.709,0.791,0.225,0.418,44.709,0.342,-0.308,0.888,44.709
55,165,43,-0.171,0.218,4.080,5.074,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.752,0.192,0.418,44.709,0.752,0.192,0.418,44.709,-0.197,-0.177,0.964,44.709
55,166,44,-0.190,0.221,4.081,5.076,"D3DCOLOR_ARGB(0xff,0x89,0x89,0x89)","D3DCOLOR_ARGB(0xff,0x0e,0x0e,0x0e)",1.000,0.741,0.197,0.418,44.709,0.741,0.197,0.418,44.709,0.582,-0.090,0.808,44.709
55,167,45,-0.172,0.223,4.097,5.091,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.749,0.209,0.418,44.709,0.749,0.209,0.418,44.709,0.342,-0.766,0.545,44.709
56,168,41,-0.100,0.081,4.126,5.121,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.833,0.277,0.418,44.709,0.833,0.277,0.418,44.709,-0.041,-0.408,0.912,44.709
56,169,46,-0.033,0.143,4.140,5.134,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.869,0.232,0.418,44.709,0.869,0.232,0.418,44.709,-0.561,-0.576,0.595,44.709
56,170,47,-0.025,0.193,4.119,5.114,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.849,0.193,0.418,44.709,0.849,0.193,0.418,44.709,-0.400,-0.272,0.875,44.709
57,171,44,-0.190,0.221,4.081,5.076,"D3DCOLOR_ARGB(0xff,0x89,0x89,0x89)","D3DCOLOR_ARGB(0xff,0x0e,0x0e,0x0e)",1.000,0.741,0.197,0.418,44.709,0.741,0.197,0.418,44.709,0.582,-0.090,0.808,44.709
57,172,43,-0.171,0.218,4.080,5.074,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.752,0.192,0.418,44.709,0.752,0.192,0.418,44.709,-0.197,-0.177,0.964,44.709
57,173,48,-0.164,0.360,4.071,5.065,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.708,0.126,0.418,44.709,0.708,0.126,0.418,44.709,0.261,-0.104,0.960,44.709
58,174,49,-0.142,0.362,4.076,5.070,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.721,0.124,0.418,44.709,0.721,0.124,0.418,44.709,-0.043,-0.101,0.994,44.709
58,175,48,-0.164,0.360,4.071,5.065,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.708,0.126,0.418,44.709,0.708,0.126,0.418,44.709,0.261,-0.104,0.960,44.709
58,176,43,-0.171,0.218,4.080,5.074,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.752,0.192,0.418,44.709,0.752,0.192,0.418,44.709,-0.197,-0.177,0.964,44.709
59,177,50,-0.072,0.248,4.091,5.085,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.793,0.159,0.418,44.709,0.793,0.159,0.418,44.709,0.043,-0.009,0.999,44.709
59,178,51,-0.008,0.269,4.096,5.090,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.825,0.136,0.418,44.709,0.825,0.136,0.418,44.709,-0.338,-0.128,0.932,44.709
59,179,52,-0.007,0.326,4.084,5.079,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.803,0.102,0.418,44.709,0.803,0.102,0.418,44.709,-0.432,-0.049,0.900,44.709
60,180,53,-0.005,0.364,4.076,5.070,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.788,0.076,0.418,44.709,0.788,0.076,0.418,44.709,-0.284,-0.034,0.958,44.709
60,181,54,-0.080,0.362,4.075,5.069,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.750,0.101,0.418,44.709,0.750,0.101,0.418,44.709,0.099,-0.201,0.974,44.709
60,182,55,-0.073,0.299,4.081,5.075,"D3DCOLOR_ARGB(0xff,0x6e,0x6e,0x6e)","D3DCOLOR_ARGB(0xff,0x0e,0x0e,0x0e)",1.000,0.775,0.131,0.418,44.709,0.775,0.131,0.418,44.709,0.120,0.091,0.989,44.709
61,183,48,-0.164,0.360,4.071,5.065,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.708,0.126,0.418,44.709,0.708,0.126,0.418,44.709,0.261,-0.104,0.960,44.709
61,184,49,-0.142,0.362,4.076,5.070,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.721,0.124,0.418,44.709,0.721,0.124,0.418,44.709,-0.043,-0.101,0.994,44.709
61,185,56,-0.106,0.392,4.050,5.044,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.718,0.074,0.418,44.709,0.718,0.074,0.418,44.709,0.115,-0.347,0.931,44.709
62,186,56,-0.106,0.392,4.050,5.044,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.718,0.074,0.418,44.709,0.718,0.074,0.418,44.709,0.115,-0.347,0.931,44.709
62,187,57,-0.187,0.393,4.060,5.055,"D3DCOLOR_ARGB(0xff,0x80,0x80,0x80)","D3DCOLOR_ARGB(0xff,0x08,0x08,0x08)",1.000,0.681,0.102,0.418,44.709,0.681,0.102,0.418,44.709,0.574,-0.161,0.803,44.709
62,188,48,-0.164,0.360,4.071,5.065,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.708,0.126,0.418,44.709,0.708,0.126,0.418,44.709,0.261,-0.104,0.960,44.709
63,189,54,-0.080,0.362,4.075,5.069,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.750,0.101,0.418,44.709,0.750,0.101,0.418,44.709,0.099,-0.201,0.974,44.709
63,190,53,-0.005,0.364,4.076,5.070,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.788,0.076,0.418,44.709,0.788,0.076,0.418,44.709,-0.284,-0.034,0.958,44.709
63,191,58,-0.021,0.423,4.056,5.050,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.751,0.038,0.418,44.709,0.751,0.038,0.418,44.709,-0.316,-0.089,0.944,44.709
64,192,58,-0.021,0.423,4.056,5.050,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.751,0.038,0.418,44.709,0.751,0.038,0.418,44.709,-0.316,-0.089,0.944,44.709
