Prim,VTX,IDX,Position[0],Position[1],Position[2],Position[3],Diffuse,Specular,Fog,TexCoord0[0],TexCoord0[1],TexCoord0[2],TexCoord0[3],TexCoord1[0],TexCoord1[1],TexCoord1[2],TexCoord1[3],TexCoord2[0],TexCoord2[1],TexCoord2[2],TexCoord2[3]
62,186,57,0.402,-1.309,4.514,5.508,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.803,0.118,0.418,44.709,0.803,0.118,0.418,44.709,-0.956,0.253,-0.146,44.709
62,187,58,0.286,-1.177,4.581,5.574,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.898,0.108,0.418,44.709,0.898,0.108,0.418,44.709,-0.770,0.213,-0.601,44.709
62,188,60,0.218,-1.003,4.509,5.502,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.914,0.018,0.418,44.709,0.914,0.018,0.418,44.709,-0.772,0.455,-0.444,44.709
63,189,56,0.179,-1.597,4.367,5.361,"D3DCOLOR_ARGB(0xff,0x6c,0x6c,0x6c)","D3DCOLOR_ARGB(0xff,0x0b,0x0b,0x0b)",1.000,0.491,0.145,0.418,44.709,0.491,0.145,0.418,44.709,-0.091,0.247,0.965,44.709
63,190,17,0.383,-1.629,4.434,5.427,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.414,0.189,0.418,44.709,0.414,0.189,0.418,44.709,-0.751,0.287,0.595,44.709
63,191,64,0.320,-1.226,4.383,5.377,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.457,0.014,0.418,44.709,0.457,0.014,0.418,44.709,-0.664,0.250,0.705,44.709
64,192,56,0.179,-1.597,4.367,5.361,"D3DCOLOR_ARGB(0xff,0x6c,0x6c,0x6c)","D3DCOLOR_ARGB(0xff,0x0b,0x0b,0x0b)",1.000,0.491,0.145,0.418,44.709,0.491,0.145,0.418,44.709,-0.091,0.247,0.965,44.709
64,193,54,-0.007,-1.614,4.379,5.373,"D3DCOLOR_ARGB(0xff,0x99,0x99,0x99)","D3DCOLOR_ARGB(0xff,0x2a,0x2a,0x2a)",1.000,0.598,0.165,0.418,44.709,0.598,0.165,0.418,44.709,0.408,0.199,0.891,44.709
64,194,22,-0.021,-1.869,4.410,5.404,"D3DCOLOR_ARGB(0xff,0xa9,0xa9,0xa9)","D3DCOLOR_ARGB(0xff,0x2b,0x2b,0x2b)",1.000,0.598,0.296,0.418,44.709,0.598,0.296,0.418,44.709,0.605,0.153,0.781,44.709
65,195,56,0.179,-1.597,4.367,5.361,"D3DCOLOR_ARGB(0xff,0x6c,0x6c,0x6c)","D3DCOLOR_ARGB(0xff,0x0b,0x0b,0x0b)",1.000,0.491,0.145,0.418,44.709,0.491,0.145,0.418,44.709,-0.091,0.247,0.965,44.709
65,196,55,0.153,-1.323,4.333,5.326,"D3DCOLOR_ARGB(0xff,0x7e,0x7e,0x7e)","D3DCOLOR_ARGB(0xff,0x18,0x18,0x18)",1.000,0.517,0.025,0.418,44.709,0.517,0.025,0.418,44.709,0.083,0.253,0.964,44.709
65,197,54,-0.007,-1.614,4.379,5.373,"D3DCOLOR_ARGB(0xff,0x99,0x99,0x99)","D3DCOLOR_ARGB(0xff,0x2a,0x2a,0x2a)",1.000,0.598,0.165,0.418,44.709,0.598,0.165,0.418,44.709,0.408,0.199,0.891,44.709
66,198,54,-0.007,-1.614,4.379,5.373,"D3DCOLOR_ARGB(0xff,0x99,0x99,0x99)","D3DCOLOR_ARGB(0xff,0x2a,0x2a,0x2a)",1.000,0.598,0.165,0.418,44.709,0.598,0.165,0.418,44.709,0.408,0.199,0.891,44.709
66,199,52,-0.171,-1.609,4.397,5.391,"D3DCOLOR_ARGB(0xff,0xb0,0xb0,0xb0)","D3DCOLOR_ARGB(0xff,0x3c,0x3c,0x3c)",1.000,0.681,0.187,0.418,44.709,0.681,0.187,0.418,44.709,0.606,0.214,0.766,44.709
66,200,14,-0.184,-1.820,4.432,5.426,"D3DCOLOR_ARGB(0xff,0x7a,0x7a,0x7a)","D3DCOLOR_ARGB(0xff,0x02,0x02,0x02)",1.000,0.681,0.289,0.418,44.709,0.681,0.289,0.418,44.709,0.609,-0.256,0.750,44.709
67,201,54,-0.007,-1.614,4.379,5.373,"D3DCOLOR_ARGB(0xff,0x99,0x99,0x99)","D3DCOLOR_ARGB(0xff,0x2a,0x2a,0x2a)",1.000,0.598,0.165,0.418,44.709,0.598,0.165,0.418,44.709,0.408,0.199,0.891,44.709
67,202,53,0.017,-1.265,4.343,5.336,"D3DCOLOR_ARGB(0xff,0xa8,0xa8,0xa8)","D3DCOLOR_ARGB(0xff,0x45,0x45,0x45)",1.000,0.597,0.011,0.418,44.709,0.597,0.011,0.418,44.709,0.463,0.274,0.843,44.709
67,203,52,-0.171,-1.609,4.397,5.391,"D3DCOLOR_ARGB(0xff,0xb0,0xb0,0xb0)","D3DCOLOR_ARGB(0xff,0x3c,0x3c,0x3c)",1.000,0.681,0.187,0.418,44.709,0.681,0.187,0.418,44.709,0.606,0.214,0.766,44.709
68,204,62,-0.011,-1.968,4.568,5.561,"D3DCOLOR_ARGB(0xff,0xb8,0xb8,0xb8)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.660,0.418,0.418,44.709,0.660,0.418,0.418,44.709,0.781,-0.092,-0.617,44.709
68,205,4,-0.091,-2.057,4.472,5.466,"D3DCOLOR_ARGB(0xff,0xca,0xca,0xca)","D3DCOLOR_ARGB(0xff,0x03,0x03,0x03)",1.000,0.647,0.407,0.418,44.709,0.647,0.407,0.418,44.709,0.997,-0.033,-0.068,44.709
68,206,13,-0.086,-1.901,4.470,5.464,"D3DCOLOR_ARGB(0xff,0x86,0x86,0x86)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.658,0.343,0.418,44.709,0.658,0.343,0.418,44.709,0.868,-0.461,0.183,44.709
69,207,41,-0.011,-1.968,4.568,5.561,"D3DCOLOR_ARGB(0xff,0xb8,0xb8,0xb8)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.969,0.425,0.418,44.709,0.969,0.425,0.418,44.709,0.781,-0.092,-0.617,44.709
69,208,40,0.168,-1.782,4.653,5.646,"D3DCOLOR_ARGB(0xff,0x6c,0x6c,0x6c)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.893,0.365,0.418,44.709,0.893,0.365,0.418,44.709,0.096,-0.231,-0.968,44.709
69,209,50,0.009,-2.393,4.589,5.582,"D3DCOLOR_ARGB(0xff,0xae,0xae,0xae)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.924,0.608,0.418,44.709,0.924,0.608,0.418,44.709,0.860,-0.219,-0.460,44.709
70,210,62,-0.011,-1.968,4.568,5.561,"D3DCOLOR_ARGB(0xff,0xb8,0xb8,0xb8)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.660,0.418,0.418,44.709,0.660,0.418,0.418,44.709,0.781,-0.092,-0.617,44.709
70,211,5,0.009,-2.393,4.589,5.582,"D3DCOLOR_ARGB(0xff,0xae,0xae,0xae)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.616,0.604,0.418,44.709,0.616,0.604,0.418,44.709,0.860,-0.219,-0.460,44.709
70,212,4,-0.091,-2.057,4.472,5.466,"D3DCOLOR_ARGB(0xff,0xca,0xca,0xca)","D3DCOLOR_ARGB(0xff,0x03,0x03,0x03)",1.000,0.647,0.407,0.418,44.709,0.647,0.407,0.418,44.709,0.997,-0.033,-0.068,44.709
71,213,4,-0.091,-2.057,4.472,5.466,"D3DCOLOR_ARGB(0xff,0xca,0xca,0xca)","D3DCOLOR_ARGB(0xff,0x03,0x03,0x03)",1.000,0.647,0.407,0.418,44.709,0.647,0.407,0.418,44.709,0.997,-0.033,-0.068,44.709
71,214,63,-0.035,-2.026,4.422,5.416,"D3DCOLOR_ARGB(0xff,0xb3,0xb3,0xb3)","D3DCOLOR_ARGB(0xff,0x31,0x31,0x31)",1.000,0.583,0.362,0.418,44.709,0.583,0.362,0.418,44.709,0.677,0.169,0.717,44.709
71,215,22,-0.021,-1.869,4.410,5.404,"D3DCOLOR_ARGB(0xff,0xa9,0xa9,0xa9)","D3DCOLOR_ARGB(0xff,0x2b,0x2b,0x2b)",1.000,0.598,0.296,0.418,44.709,0.598,0.296,0.418,44.709,0.605,0.153,0.781,44.709
72,216,4,-0.091,-2.057,4.472,5.466,"D3DCOLOR_ARGB(0xff,0xca,0xca,0xca)","D3DCOLOR_ARGB(0xff,0x03,0x03,0x03)",1.000,0.647,0.407,0.418,44.709,0.647,0.407,0.418,44.709,0.997,-0.033,-0.068,44.709
72,217,3,-0.025,-2.423,4.456,5.450,"D3DCOLOR_ARGB(0xff,0xb5,0xb5,0xb5)","D3DCOLOR_ARGB(0xff,0x0c,0x0c,0x0c)",1.000,0.548,0.554,0.418,44.709,0.548,0.554,0.418,44.709,0.891,-0.034,0.454,44.709
72,218,63,-0.035,-2.026,4.422,5.416,"D3DCOLOR_ARGB(0xff,0xb3,0xb3,0xb3)","D3DCOLOR_ARGB(0xff,0x31,0x31,0x31)",1.000,0.583,0.362,0.418,44.709,0.583,0.362,0.418,44.709,0.677,0.169,0.717,44.709
73,219,15,0.218,-2.381,4.423,5.417,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.455,0.526,0.418,44.709,0.455,0.526,0.418,44.709,-0.033,0.158,0.987,44.709
73,220,63,-0.035,-2.026,4.422,5.416,"D3DCOLOR_ARGB(0xff,0xb3,0xb3,0xb3)","D3DCOLOR_ARGB(0xff,0x31,0x31,0x31)",1.000,0.583,0.362,0.418,44.709,0.583,0.362,0.418,44.709,0.677,0.169,0.717,44.709
73,221,3,-0.025,-2.423,4.456,5.450,"D3DCOLOR_ARGB(0xff,0xb5,0xb5,0xb5)","D3DCOLOR_ARGB(0xff,0x0c,0x0c,0x0c)",1.000,0.548,0.554,0.418,44.709,0.548,0.554,0.418,44.709,0.891,-0.034,0.454,44.709
74,222,15,0.218,-2.381,4.423,5.417,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.455,0.526,0.418,44.709,0.455,0.526,0.418,44.709,-0.033,0.158,0.987,44.709
74,223,16,0.219,-1.957,4.393,5.387,"D3DCOLOR_ARGB(0xff,0x73,0x73,0x73)","D3DCOLOR_ARGB(0xff,0x0e,0x0e,0x0e)",1.000,0.469,0.311,0.418,44.709,0.469,0.311,0.418,44.709,-0.073,0.287,0.955,44.709
74,224,63,-0.035,-2.026,4.422,5.416,"D3DCOLOR_ARGB(0xff,0xb3,0xb3,0xb3)","D3DCOLOR_ARGB(0xff,0x31,0x31,0x31)",1.000,0.583,0.362,0.418,44.709,0.583,0.362,0.418,44.709,0.677,0.169,0.717,44.709
75,225,21,0.426,-1.852,4.459,5.453,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.390,0.295,0.418,44.709,0.390,0.295,0.418,44.709,-0.746,0.147,0.649,44.709
75,226,17,0.383,-1.629,4.434,5.427,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.414,0.189,0.418,44.709,0.414,0.189,0.418,44.709,-0.751,0.287,0.595,44.709
75,227,16,0.219,-1.957,4.393,5.387,"D3DCOLOR_ARGB(0xff,0x73,0x73,0x73)","D3DCOLOR_ARGB(0xff,0x0e,0x0e,0x0e)",1.000,0.469,0.311,0.418,44.709,0.469,0.311,0.418,44.709,-0.073,0.287,0.955,44.709
76,228,15,0.218,-2.381,4.423,5.417,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.455,0.526,0.418,44.709,0.455,0.526,0.418,44.709,-0.033,0.158,0.987,44.709
76,229,21,0.426,-1.852,4.459,5.453,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.390,0.295,0.418,44.709,0.390,0.295,0.418,44.709,-0.746,0.147,0.649,44.709
76,230,16,0.219,-1.957,4.393,5.387,"D3DCOLOR_ARGB(0xff,0x73,0x73,0x73)","D3DCOLOR_ARGB(0xff,0x0e,0x0e,0x0e)",1.000,0.469,0.311,0.418,44.709,0.469,0.311,0.418,44.709,-0.073,0.287,0.955,44.709
77,231,49,0.454,-2.290,4.576,5.570,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.714,0.530,0.418,44.709,0.714,0.530,0.418,44.709,-0.992,-0.124,0.018,44.709
77,232,36,0.426,-1.852,4.459,5.453,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.687,0.303,0.418,44.709,0.687,0.303,0.418,44.709,-0.746,0.147,0.649,44.709
77,233,46,0.408,-2.396,4.519,5.513,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.672,0.553,0.418,44.709,0.672,0.553,0.418,44.709,-0.765,0.067,0.640,44.709
78,234,39,0.390,-1.732,4.608,5.601,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.805,0.334,0.418,44.709,0.805,0.334,0.418,44.709,-0.776,-0.064,-0.627,44.709
78,235,34,0.476,-1.795,4.539,5.533,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.737,0.320,0.418,44.709,0.737,0.320,0.418,44.709,-0.997,0.059,0.040,44.709
78,236,48,0.353,-2.181,4.636,5.629,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.786,0.517,0.418,44.709,0.786,0.517,0.418,44.709,-0.704,-0.330,-0.629,44.709
79,237,39,0.390,-1.732,4.608,5.601,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.805,0.334,0.418,44.709,0.805,0.334,0.418,44.709,-0.776,-0.064,-0.627,44.709
79,238,40,0.168,-1.782,4.653,5.646,"D3DCOLOR_ARGB(0xff,0x6c,0x6c,0x6c)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.893,0.365,0.418,44.709,0.893,0.365,0.418,44.709,0.096,-0.231,-0.968,44.709
79,239,24,0.161,-1.641,4.624,5.618,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.910,0.294,0.418,44.709,0.910,0.294,0.418,44.709,0.022,-0.519,-0.855,44.709
80,240,39,0.390,-1.732,4.608,5.601,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.805,0.334,0.418,44.709,0.805,0.334,0.418,44.709,-0.776,-0.064,-0.627,44.709
80,241,48,0.353,-2.181,4.636,5.629,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.786,0.517,0.418,44.709,0.786,0.517,0.418,44.709,-0.704,-0.330,-0.629,44.709
80,242,40,0.168,-1.782,4.653,5.646,"D3DCOLOR_ARGB(0xff,0x6c,0x6c,0x6c)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.893,0.365,0.418,44.709,0.893,0.365,0.418,44.709,0.096,-0.231,-0.968,44.709
81,243,40,0.168,-1.782,4.653,5.646,"D3DCOLOR_ARGB(0xff,0x6c,0x6c,0x6c)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.893,0.365,0.418,44.709,0.893,0.365,0.418,44.709,0.096,-0.231,-0.968,44.709
81,244,31,0.156,-2.173,4.651,5.645,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.866,0.533,0.418,44.709,0.866,0.533,0.418,44.709,0.156,-0.412,-0.898,44.709
81,245,50,0.009,-2.393,4.589,5.582,"D3DCOLOR_ARGB(0xff,0xae,0xae,0xae)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.924,0.608,0.418,44.709,0.924,0.608,0.418,44.709,0.860,-0.219,-0.460,44.709
82,246,38,0.447,-1.572,4.514,5.507,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.756,0.219,0.418,44.709,0.756,0.219,0.418,44.709,-0.988,0.153,-0.018,44.709
82,247,57,0.402,-1.309,4.514,5.508,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.803,0.118,0.418,44.709,0.803,0.118,0.418,44.709,-0.956,0.253,-0.146,44.709
82,248,35,0.383,-1.629,4.434,5.427,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.712,0.199,0.418,44.709,0.712,0.199,0.418,44.709,-0.751,0.287,0.595,44.709
83,249,38,0.447,-1.572,4.514,5.507,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.756,0.219,0.418,44.709,0.756,0.219,0.418,44.709,-0.988,0.153,-0.018,44.709
83,250,34,0.476,-1.795,4.539,5.533,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.737,0.320,0.418,44.709,0.737,0.320,0.418,44.709,-0.997,0.059,0.040,44.709
83,251,39,0.390,-1.732,4.608,5.601,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.805,0.334,0.418,44.709,0.805,0.334,0.418,44.709,-0.776,-0.064,-0.627,44.709
84,252,38,0.447,-1.572,4.514,5.507,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.756,0.219,0.418,44.709,0.756,0.219,0.418,44.709,-0.988,0.153,-0.018,44.709
84,253,35,0.383,-1.629,4.434,5.427,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.712,0.199,0.418,44.709,0.712,0.199,0.418,44.709,-0.751,0.287,0.595,44.709
84,254,34,0.476,-1.795,4.539,5.533,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.737,0.320,0.418,44.709,0.737,0.320,0.418,44.709,-0.997,0.059,0.040,44.709
85,255,34,0.476,-1.795,4.539,5.533,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.737,0.320,0.418,44.709,0.737,0.320,0.418,44.709,-0.997,0.059,0.040,44.709
85,256,49,0.454,-2.290,4.576,5.570,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.714,0.530,0.418,44.709,0.714,0.530,0.418,44.709,-0.992,-0.124,0.018,44.709
85,257,48,0.353,-2.181,4.636,5.629,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.786,0.517,0.418,44.709,0.786,0.517,0.418,44.709,-0.704,-0.330,-0.629,44.709
86,258,34,0.476,-1.795,4.539,5.533,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.737,0.320,0.418,44.709,0.737,0.320,0.418,44.709,-0.997,0.059,0.040,44.709
86,259,36,0.426,-1.852,4.459,5.453,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.687,0.303,0.418,44.709,0.687,0.303,0.418,44.709,-0.746,0.147,0.649,44.709
86,260,49,0.454,-2.290,4.576,5.570,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.714,0.530,0.418,44.709,0.714,0.530,0.418,44.709,-0.992,-0.124,0.018,44.709
87,261,49,0.454,-2.290,4.576,5.570,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.714,0.530,0.418,44.709,0.714,0.530,0.418,44.709,-0.992,-0.124,0.018,44.709
87,262,42,0.422,-2.786,4.606,5.600,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.695,0.743,0.418,44.709,0.695,0.743,0.418,44.709,-0.979,-0.172,0.114,44.709
87,263,32,0.320,-2.726,4.657,5.650,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.759,0.749,0.418,44.709,0.759,0.749,0.418,44.709,-0.625,-0.301,-0.720,44.709
88,264,49,0.454,-2.290,4.576,5.570,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.714,0.530,0.418,44.709,0.714,0.530,0.418,44.709,-0.992,-0.124,0.018,44.709
88,265,46,0.408,-2.396,4.519,5.513,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.672,0.553,0.418,44.709,0.672,0.553,0.418,44.709,-0.765,0.067,0.640,44.709
88,266,42,0.422,-2.786,4.606,5.600,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.695,0.743,0.418,44.709,0.695,0.743,0.418,44.709,-0.979,-0.172,0.114,44.709
89,267,42,0.422,-2.786,4.606,5.600,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.695,0.743,0.418,44.709,0.695,0.743,0.418,44.709,-0.979,-0.172,0.114,44.709
89,268,47,0.385,-2.821,4.557,5.550,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.659,0.736,0.418,44.709,0.659,0.736,0.418,44.709,-0.698,-0.037,0.715,44.709
89,269,43,0.362,-3.010,4.595,5.588,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.699,0.832,0.418,44.709,0.699,0.832,0.418,44.709,-0.827,-0.240,0.509,44.709
90,270,0,-0.048,-1.779,4.541,5.534,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.681,0.328,0.418,44.709,0.681,0.328,0.418,44.709,-0.113,-0.987,-0.115,44.709
90,271,2,-0.149,-1.898,4.476,5.470,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.681,0.343,0.418,44.709,0.681,0.343,0.418,44.709,0.269,-0.899,0.345,44.709
90,272,67,-0.076,-1.820,4.564,5.557,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.660,0.356,0.418,44.709,0.660,0.356,0.418,44.709,-0.681,-0.503,0.532,44.709
91,273,68,-0.393,-2.311,4.582,5.576,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.548,0.554,0.418,44.709,0.548,0.554,0.418,44.709,0.319,-0.202,0.926,44.709
91,274,69,-0.144,-2.290,4.665,5.658,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.616,0.604,0.418,44.709,0.616,0.604,0.418,44.709,-0.595,-0.233,0.770,44.709
91,275,70,-0.226,-2.033,4.508,5.502,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.647,0.407,0.418,44.709,0.647,0.407,0.418,44.709,-0.284,-0.077,0.956,44.709
92,276,71,-0.492,-2.389,4.813,5.806,"D3DCOLOR_ARGB(0xff,0xba,0xba,0xba)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.361,0.840,0.418,44.709,0.361,0.840,0.418,44.709,0.786,-0.077,-0.613,44.709
92,277,72,-0.528,-2.631,4.763,5.757,"D3DCOLOR_ARGB(0xff,0xa9,0xa9,0xa9)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.448,0.787,0.418,44.709,0.448,0.787,0.418,44.709,0.949,-0.282,-0.138,44.709
92,278,73,-0.556,-2.512,4.726,5.720,"D3DCOLOR_ARGB(0xff,0xb6,0xb6,0xb6)","D3DCOLOR_ARGB(0xff,0x01,0x01,0x01)",1.000,0.449,0.747,0.418,44.709,0.449,0.747,0.418,44.709,0.984,-0.172,0.052,44.709
93,279,73,-0.556,-2.512,4.726,5.720,"D3DCOLOR_ARGB(0xff,0xb6,0xb6,0xb6)","D3DCOLOR_ARGB(0xff,0x01,0x01,0x01)",1.000,0.449,0.747,0.418,44.709,0.449,0.747,0.418,44.709,0.984,-0.172,0.052,44.709
93,280,74,-0.401,-2.760,4.734,5.728,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.486,0.812,0.418,44.709,0.486,0.812,0.418,44.709,0.495,-0.449,0.744,44.709
93,281,75,-0.405,-2.671,4.694,5.687,"D3DCOLOR_ARGB(0xff,0x6b,0x6b,0x6b)","D3DCOLOR_ARGB(0xff,0x00,0x00,0x00)",1.000,0.513,0.753,0.418,44.709,0.513,0.753,0.418,44.709,0.222,-0.324,0.920,44.709
